frame,id,x,y,z,brightness
312,49833,12.5435,37.6767,0.0000,2316.0000
313,45473,24.8148,29.3671,0.0000,579.0000
313,46643,27.0969,13.9567,0.0000,2392.0000
313,47705,6.3973,21.9984,0.0000,2383.0000
313,49211,41.8716,61.7250,0.0000,926.0000
313,49833,12.5435,37.6767,0.0000,975.0000
314,46643,27.0969,13.9567,0.0000,2413.0000
314,47705,6.3973,21.9984,0.0000,2398.0000
315,46643,27.0969,13.9567,0.0000,2386.0000
315,47705,6.3973,21.9984,0.0000,919.0000
316,46280,58.5362,45.0689,0.0000,2155.0000
316,46643,27.0969,13.9567,0.0000,2347.0000
316,48342,0.2924,29.6096,0.0000,1450.0000
317,41966,46.2490,62.8051,0.0000,865.0000
317,43344,40.4292,6.1226,0.0000,1210.0000
317,46280,58.5362,45.0689,0.0000,2337.0000
317,46643,27.0969,13.9567,0.0000,2350.0000
317,48342,0.2924,29.6096,0.0000,929.0000
318,41966,46.2490,62.8051,0.0000,2407.0000
318,43344,40.4292,6.1226,0.0000,2422.0000
318,46280,58.5362,45.0689,0.0000,2527.0000
318,46643,27.0969,13.9567,0.0000,2379.0000
318,48490,37.7715,62.2093,0.0000,1612.0000
319,41966,46.2490,62.8051,0.0000,2374.0000
319,43344,40.4292,6.1226,0.0000,2476.0000
319,45835,46.8852,1.3533,0.0000,1717.0000
319,46280,58.5362,45.0689,0.0000,2411.0000
319,46643,27.0969,13.9567,0.0000,2394.0000
319,48490,37.7715,62.2093,0.0000,2385.0000
320,41966,46.2490,62.8051,0.0000,1126.0000
320,43344,40.4292,6.1226,0.0000,402.0000
320,45835,46.8852,1.3533,0.0000,2409.0000
320,46280,58.5362,45.0689,0.0000,2410.0000
320,46643,27.0969,13.9567,0.0000,2406.0000
320,47235,1.9373,37.0385,0.0000,898.0000
320,48490,37.7715,62.2093,0.0000,2320.0000
321,43094,16.8777,20.1956,0.0000,1351.0000
321,45835,46.8852,1.3533,0.0000,2397.0000
321,46280,58.5362,45.0689,0.0000,2440.0000
321,46643,27.0969,13.9567,0.0000,2372.0000
321,47235,1.9373,37.0385,0.0000,2385.0000
321,48490,37.7715,62.2093,0.0000,1297.0000
321,49190,50.6195,37.1763,0.0000,1743.0000
322,42137,35.1645,10.5700,0.0000,1866.0000
322,43094,16.8777,20.1956,0.0000,1905.0000
322,45494,5.6566,54.2884,0.0000,687.0000
322,45835,46.8852,1.3533,0.0000,2423.0000
322,46280,58.5362,45.0689,0.0000,1263.0000
322,47235,1.9373,37.0385,0.0000,2349.0000
322,48149,24.3798,4.4499,0.0000,1827.0000
322,49190,50.6195,37.1763,0.0000,2449.0000
323,42137,35.1645,10.5700,0.0000,2377.0000
323,45835,46.8852,1.3533,0.0000,2315.0000
323,47235,1.9373,37.0385,0.0000,2384.0000
323,48149,24.3798,4.4499,0.0000,1594.0000
323,49190,50.6195,37.1763,0.0000,2407.0000
324,40578,0.3059,0.2555,0.0000,890.0000
324,42137,35.1645,10.5700,0.0000,2397.0000
324,45835,46.8852,1.3533,0.0000,2348.0000
324,47235,1.9373,37.0385,0.0000,2275.0000
324,49190,50.6195,37.1763,0.0000,2453.0000
325,40578,0.3059,0.2555,0.0000,1510.0000
325,42137,35.1645,10.5700,0.0000,2423.0000
325,42940,7.3856,19.0513,0.0000,990.0000
325,45835,46.8852,1.3533,0.0000,2374.0000
325,49190,50.6195,37.1763,0.0000,1602.0000
326,42137,35.1645,10.5700,0.0000,2359.0000
326,42940,7.3856,19.0513,0.0000,2388.0000
326,43936,12.2521,46.3729,0.0000,999.0000
326,45835,46.8852,1.3533,0.0000,249.0000
326,49190,50.6195,37.1763,0.0000,2377.0000
326,49928,56.6517,23.3871,0.0000,2326.0000
327,42137,35.1645,10.5700,0.0000,1172.0000
327,42940,7.3856,19.0513,0.0000,2384.0000
327,43936,12.2521,46.3729,0.0000,2303.0000
327,49190,50.6195,37.1763,0.0000,2449.0000
327,49928,56.6517,23.3871,0.0000,2410.0000
328,42101,41.5964,36.0214,0.0000,9.0000
328,42940,7.3856,19.0513,0.0000,2309.0000
328,43936,12.2521,46.3729,0.0000,25.0000
328,49190,50.6195,37.1763,0.0000,2393.0000
328,49928,56.6517,23.3871,0.0000,1675.0000
329,40377,55.8332,33.4484,0.0000,560.0000
329,42940,7.3856,19.0513,0.0000,2392.0000
329,45932,24.1728,12.9859,0.0000,895.0000
329,49190,50.6195,37.1763,0.0000,493.0000
330,40377,55.8332,33.4484,0.0000,2391.0000
330,42940,7.3856,19.0513,0.0000,2441.0000
330,45932,24.1728,12.9859,0.0000,2386.0000
331,40377,55.8332,33.4484,0.0000,1529.0000
331,43061,25.9898,25.4085,0.0000,1118.0000
331,45932,24.1728,12.9859,0.0000,2422.0000
331,47800,17.0912,19.1197,0.0000,773.0000
332,43061,25.9898,25.4085,0.0000,2515.0000
332,45932,24.1728,12.9859,0.0000,2466.0000
332,46358,6.1517,2.7175,0.0000,1435.0000
332,47800,17.0912,19.1197,0.0000,2459.0000
332,48139,48.8689,48.7394,0.0000,1442.0000
333,43061,25.9898,25.4085,0.0000,313.0000
333,43875,40.6220,32.4703,0.0000,940.0000
333,45932,24.1728,12.9859,0.0000,1333.0000
333,46358,6.1517,2.7175,0.0000,2471.0000
333,46944,51.0817,54.3658,0.0000,280.0000
333,47800,17.0912,19.1197,0.0000,2375.0000
333,48139,48.8689,48.7394,0.0000,1545.0000
333,49026,4.0936,8.3639,0.0000,1935.0000
334,43875,40.6220,32.4703,0.0000,2069.0000
334,46358,6.1517,2.7175,0.0000,2416.0000
334,46944,51.0817,54.3658,0.0000,2382.0000
334,47800,17.0912,19.1197,0.0000,357.0000
334,49026,4.0936,8.3639,0.0000,2475.0000
335,43565,55.9764,52.8467,0.0000,1608.0000
335,46358,6.1517,2.7175,0.0000,2381.0000
335,46944,51.0817,54.3658,0.0000,2397.0000
335,49026,4.0936,8.3639,0.0000,2427.0000
335,49121,3.7218,14.2401,0.0000,905.0000
336,43565,55.9764,52.8467,0.0000,796.0000
336,46358,6.1517,2.7175,0.0000,1653.0000
336,46944,51.0817,54.3658,0.0000,2407.0000
336,49026,4.0936,8.3639,0.0000,2385.0000
336,49030,4.1613,13.5709,0.0000,376.0000
336,49121,3.7218,14.2401,0.0000,2375.0000
337,46944,51.0817,54.3658,0.0000,2343.0000
337,49026,4.0936,8.3639,0.0000,2467.0000
337,49030,4.1613,13.5709,0.0000,2406.0000
337,49121,3.7218,14.2401,0.0000,821.0000
338,42643,36.3229,42.6484,0.0000,940.0000
338,45742,59.8684,54.0973,0.0000,1893.0000
338,46944,51.0817,54.3658,0.0000,367.0000
338,49026,4.0936,8.3639,0.0000,2381.0000
338,49030,4.1613,13.5709,0.0000,2350.0000
339,45742,59.8684,54.0973,0.0000,2370.0000
339,49026,4.0936,8.3639,0.0000,2471.0000
339,49030,4.1613,13.5709,0.0000,2466.0000
340,40769,23.3133,2.8137,0.0000,706.0000
340,45742,59.8684,54.0973,0.0000,1230.0000
340,49026,4.0936,8.3639,0.0000,2449.0000
340,49030,4.1613,13.5709,0.0000,282.0000
340,49461,16.4524,10.5612,0.0000,511.0000
341,45887,12.1581,1.5281,0.0000,1305.0000
341,47695,51.4791,26.1741,0.0000,1248.0000
341,49026,4.0936,8.3639,0.0000,1271.0000
342,45887,12.1581,1.5281,0.0000,1627.0000
342,47695,51.4791,26.1741,0.0000,1795.0000
343,49487,32.0532,2.6645,0.0000,1925.0000
344,49487,32.0532,2.6645,0.0000,2374.0000
345,49487,32.0532,2.6645,0.0000,2386.0000
346,40858,54.4116,40.3664,0.0000,1406.0000
346,45133,43.1858,63.1513,0.0000,1849.0000
346,45639,39.8972,39.3867,0.0000,196.0000
346,47394,45.3967,59.9770,0.0000,1957.0000
346,49487,32.0532,2.6645,0.0000,51.0000
346,49687,17.7903,12.4491,0.0000,1400.0000
347,40858,54.4116,40.3664,0.0000,524.0000
347,43583,23.6836,48.9913,0.0000,2034.0000
347,45133,43.1858,63.1513,0.0000,2378.0000
347,45636,18.4482,41.4584,0.0000,1134.0000
347,45639,39.8972,39.3867,0.0000,2411.0000
347,49687,17.7903,12.4491,0.0000,2460.0000
348,43583,23.6836,48.9913,0.0000,2379.0000
348,43726,26.8265,25.0215,0.0000,1075.0000
348,45133,43.1858,63.1513,0.0000,1740.0000
348,45636,18.4482,41.4584,0.0000,1899.0000
348,45639,39.8972,39.3867,0.0000,1012.0000
348,49687,17.7903,12.4491,0.0000,2332.0000
349,43583,23.6836,48.9913,0.0000,2432.0000
349,43726,26.8265,25.0215,0.0000,2325.0000
349,46248,3.7522,6.5360,0.0000,445.0000
349,49687,17.7903,12.4491,0.0000,2371.0000
350,43583,23.6836,48.9913,0.0000,2416.0000
350,43726,26.8265,25.0215,0.0000,2397.0000
350,43903,29.4708,14.4851,0.0000,721.0000
350,49687,17.7903,12.4491,0.0000,2477.0000
351,43583,23.6836,48.9913,0.0000,1688.0000
351,43726,26.8265,25.0215,0.0000,2439.0000
351,43903,29.4708,14.4851,0.0000,2414.0000
351,49687,17.7903,12.4491,0.0000,362.0000
352,43726,26.8265,25.0215,0.0000,2385.0000
352,43903,29.4708,14.4851,0.0000,2402.0000
352,47230,35.8290,20.8388,0.0000,727.0000
353,43726,26.8265,25.0215,0.0000,1650.0000
353,43903,29.4708,14.4851,0.0000,2467.0000
353,44124,52.3880,54.1902,0.0000,1949.0000
353,45169,19.5265,0.2216,0.0000,1660.0000
354,43553,30.8641,49.2854,0.0000,632.0000
354,43903,29.4708,14.4851,0.0000,747.0000
354,44124,52.3880,54.1902,0.0000,2352.0000
354,45169,19.5265,0.2216,0.0000,2307.0000
355,43553,30.8641,49.2854,0.0000,2371.0000
355,43702,8.0087,23.7783,0.0000,1659.0000
355,44124,52.3880,54.1902,0.0000,2390.0000
355,45169,19.5265,0.2216,0.0000,2429.0000
356,42424,44.0639,30.9731,0.0000,224.0000
356,43553,30.8641,49.2854,0.0000,2407.0000
356,43702,8.0087,23.7783,0.0000,2488.0000
356,44124,52.3880,54.1902,0.0000,1940.0000
356,45169,19.5265,0.2216,0.0000,759.0000
357,42364,61.1211,36.1525,0.0000,280.0000
357,42424,44.0639,30.9731,0.0000,2380.0000
357,43455,41.5717,13.7853,0.0000,2407.0000
357,43553,30.8641,49.2854,0.0000,2408.0000
357,43702,8.0087,23.7783,0.0000,2349.0000
357,49344,35.8064,46.6563,0.0000,114.0000
358,42364,61.1211,36.1525,0.0000,1739.0000
358,42424,44.0639,30.9731,0.0000,2389.0000
358,43455,41.5717,13.7853,0.0000,2436.0000
358,43553,30.8641,49.2854,0.0000,2398.0000
358,43702,8.0087,23.7783,0.0000,2426.0000
359,42424,44.0639,30.9731,0.0000,2380.0000
359,43455,41.5717,13.7853,0.0000,2392.0000
359,43553,30.8641,49.2854,0.0000,2356.0000
359,43702,8.0087,23.7783,0.0000,460.0000
359,48522,52.7398,59.7589,0.0000,1712.0000
360,41777,54.8068,10.3513,0.0000,2235.0000
360,42424,44.0639,30.9731,0.0000,2394.0000
360,43455,41.5717,13.7853,0.0000,2416.0000
360,43553,30.8641,49.2854,0.0000,2412.0000
360,48101,52.2841,44.2588,0.0000,486.0000
361,40008,55.3750,62.1390,0.0000,836.0000
361,41777,54.8068,10.3513,0.0000,2409.0000
361,42424,44.0639,30.9731,0.0000,2027.0000
361,43455,41.5717,13.7853,0.0000,2418.0000
361,43553,30.8641,49.2854,0.0000,2408.0000
361,45883,22.1128,61.0936,0.0000,2227.0000
361,48101,52.2841,44.2588,0.0000,2411.0000
361,48588,42.5284,46.8691,0.0000,2195.0000
362,40008,55.3750,62.1390,0.0000,1930.0000
362,41777,54.8068,10.3513,0.0000,2426.0000
362,43455,41.5717,13.7853,0.0000,2415.0000
362,43553,30.8641,49.2854,0.0000,2456.0000
362,45883,22.1128,61.0936,0.0000,1957.0000
362,48101,52.2841,44.2588,0.0000,728.0000
362,48588,42.5284,46.8691,0.0000,2349.0000
363,41520,63.7650,18.7828,0.0000,1025.0000
363,41777,54.8068,10.3513,0.0000,1329.0000
363,43455,41.5717,13.7853,0.0000,1338.0000
363,43553,30.8641,49.2854,0.0000,2373.0000
363,48588,42.5284,46.8691,0.0000,514.0000
364,42608,10.0943,13.0960,0.0000,794.0000
364,43553,30.8641,49.2854,0.0000,2514.0000
364,44536,21.8764,28.1637,0.0000,2222.0000
365,42608,10.0943,13.0960,0.0000,2421.0000
365,43553,30.8641,49.2854,0.0000,2332.0000
365,44536,21.8764,28.1637,0.0000,2419.0000
365,48406,48.2693,30.9369,0.0000,1813.0000
366,42608,10.0943,13.0960,0.0000,2521.0000
366,43553,30.8641,49.2854,0.0000,2489.0000
366,44536,21.8764,28.1637,0.0000,2387.0000
366,47372,55.3550,59.7310,0.0000,10.0000
366,48406,48.2693,30.9369,0.0000,2503.0000
367,42608,10.0943,13.0960,0.0000,2417.0000
367,43553,30.8641,49.2854,0.0000,2413.0000
367,43933,56.1244,25.3549,0.0000,1907.0000
367,44536,21.8764,28.1637,0.0000,2312.0000
367,47372,55.3550,59.7310,0.0000,2393.0000
367,48406,48.2693,30.9369,0.0000,2429.0000
368,42608,10.0943,13.0960,0.0000,2334.0000
368,43553,30.8641,49.2854,0.0000,2416.0000
368,43933,56.1244,25.3549,0.0000,2079.0000
368,44536,21.8764,28.1637,0.0000,258.0000
368,47372,55.3550,59.7310,0.0000,1360.0000
368,48406,48.2693,30.9369,0.0000,2393.0000
369,42608,10.0943,13.0960,0.0000,2314.0000
369,43553,30.8641,49.2854,0.0000,2373.0000
369,48406,48.2693,30.9369,0.0000,2429.0000
369,49310,40.1334,48.6013,0.0000,38.0000
370,40300,39.8092,28.7714,0.0000,1202.0000
370,43553,30.8641,49.2854,0.0000,2481.0000
370,48406,48.2693,30.9369,0.0000,2437.0000
370,49310,40.1334,48.6013,0.0000,2332.0000
371,40300,39.8092,28.7714,0.0000,2496.0000
371,42737,31.9497,29.0180,0.0000,106.0000
371,43553,30.8641,49.2854,0.0000,208.0000
371,48406,48.2693,30.9369,0.0000,921.0000
371,49310,40.1334,48.6013,0.0000,2392.0000
371,49727,0.8150,13.9530,0.0000,508.0000
372,40300,39.8092,28.7714,0.0000,2358.0000
372,42434,54.5965,61.6366,0.0000,2145.0000
372,42597,24.8227,50.8174,0.0000,587.0000
372,42737,31.9497,29.0180,0.0000,1672.0000
372,49310,40.1334,48.6013,0.0000,2322.0000
372,49727,0.8150,13.9530,0.0000,1094.0000
373,40300,39.8092,28.7714,0.0000,2312.0000
373,41086,5.6200,52.9611,0.0000,1240.0000
373,41178,41.0296,56.6101,0.0000,985.0000
373,42434,54.5965,61.6366,0.0000,2393.0000
373,42597,24.8227,50.8174,0.0000,2474.0000
373,42935,44.2530,59.3019,0.0000,935.0000
373,47018,51.0872,1.2428,0.0000,1301.0000
373,49310,40.1334,48.6013,0.0000,2413.0000
374,40626,56.1146,28.0383,0.0000,1963.0000
374,41086,5.6200,52.9611,0.0000,1001.0000
374,41178,41.0296,56.6101,0.0000,585.0000
374,41796,21.5581,5.3141,0.0000,1011.0000
374,42434,54.5965,61.6366,0.0000,2492.0000
374,42597,24.8227,50.8174,0.0000,883.0000
374,42935,44.2530,59.3019,0.0000,1952.0000
374,47018,51.0872,1.2428,0.0000,479.0000
374,47068,3.8160,19.2711,0.0000,765.0000
374,48913,21.0307,11.1579,0.0000,704.0000
374,49310,40.1334,48.6013,0.0000,2408.0000
375,40626,56.1146,28.0383,0.0000,2150.0000
375,41796,21.5581,5.3141,0.0000,2392.0000
375,42434,54.5965,61.6366,0.0000,1292.0000
375,47068,3.8160,19.2711,0.0000,2382.0000
375,48913,21.0307,11.1579,0.0000,2433.0000
375,49310,40.1334,48.6013,0.0000,16.0000
376,41796,21.5581,5.3141,0.0000,2409.0000
376,47068,3.8160,19.2711,0.0000,2447.0000
376,48750,56.5836,58.3602,0.0000,58.0000
376,48913,21.0307,11.1579,0.0000,634.0000
377,41796,21.5581,5.3141,0.0000,677.0000
377,47068,3.8160,19.2711,0.0000,2400.0000
377,49118,24.4477,12.2724,0.0000,2109.0000
378,47068,3.8160,19.2711,0.0000,2411.0000
378,49118,24.4477,12.2724,0.0000,2411.0000
378,49867,32.4913,14.7382,0.0000,868.0000
379,47068,3.8160,19.2711,0.0000,2381.0000
379,48586,39.7347,51.6805,0.0000,1371.0000
379,49118,24.4477,12.2724,0.0000,2452.0000
379,49375,25.4461,26.3371,0.0000,581.0000
379,49867,32.4913,14.7382,0.0000,804.0000
380,40976,1.4766,62.9223,0.0000,2125.0000
380,42355,2.1787,24.5591,0.0000,1397.0000
380,45021,32.5069,10.6628,0.0000,102.0000
380,47068,3.8160,19.2711,0.0000,2406.0000
380,48586,39.7347,51.6805,0.0000,38.0000
380,48896,62.5900,58.0626,0.0000,155.0000
380,49118,24.4477,12.2724,0.0000,2416.0000
380,49375,25.4461,26.3371,0.0000,2458.0000
381,40976,1.4766,62.9223,0.0000,2433.0000
381,42355,2.1787,24.5591,0.0000,1501.0000
381,43455,41.5717,13.7853,0.0000,1560.0000
381,45021,32.5069,10.6628,0.0000,2374.0000
381,47068,3.8160,19.2711,0.0000,754.0000
381,48896,62.5900,58.0626,0.0000,2476.0000
381,49118,24.4477,12.2724,0.0000,2384.0000
381,49375,25.4461,26.3371,0.0000,2394.0000
382,40976,1.4766,62.9223,0.0000,2316.0000
382,43455,41.5717,13.7853,0.0000,2338.0000
382,45021,32.5069,10.6628,0.0000,2292.0000
382,48896,62.5900,58.0626,0.0000,262.0000
382,49118,24.4477,12.2724,0.0000,2375.0000
382,49375,25.4461,26.3371,0.0000,2325.0000
383,40976,1.4766,62.9223,0.0000,2427.0000
383,43455,41.5717,13.7853,0.0000,2322.0000
383,45021,32.5069,10.6628,0.0000,2328.0000
383,49118,24.4477,12.2724,0.0000,2418.0000
383,49375,25.4461,26.3371,0.0000,2411.0000
384,40976,1.4766,62.9223,0.0000,2247.0000
384,41301,49.6511,15.5471,0.0000,2159.0000
384,43455,41.5717,13.7853,0.0000,2299.0000
384,45021,32.5069,10.6628,0.0000,1158.0000
384,49118,24.4477,12.2724,0.0000,2359.0000
384,49375,25.4461,26.3371,0.0000,1006.0000
385,41301,49.6511,15.5471,0.0000,2366.0000
385,44857,23.5942,4.2441,0.0000,2183.0000
385,49118,24.4477,12.2724,0.0000,2129.0000
385,49216,25.1186,12.7747,0.0000,1332.0000
386,41301,49.6511,15.5471,0.0000,2352.0000
386,44857,23.5942,4.2441,0.0000,2514.0000
386,45871,41.5032,49.5042,0.0000,658.0000
386,49216,25.1186,12.7747,0.0000,2416.0000
387,40416,12.1265,9.6436,0.0000,1414.0000
387,41301,49.6511,15.5471,0.0000,74.0000
387,44857,23.5942,4.2441,0.0000,1138.0000
387,45871,41.5032,49.5042,0.0000,2409.0000
387,49216,25.1186,12.7747,0.0000,1302.0000
388,40416,12.1265,9.6436,0.0000,490.0000
388,41096,21.6396,47.9740,0.0000,1105.0000
388,41367,4.1509,14.7239,0.0000,733.0000
388,44553,62.3200,43.7953,0.0000,84.0000
388,45871,41.5032,49.5042,0.0000,2368.0000
389,41096,21.6396,47.9740,0.0000,2398.0000
389,41367,4.1509,14.7239,0.0000,2425.0000
389,43643,43.7978,37.3957,0.0000,335.0000
389,44553,62.3200,43.7953,0.0000,346.0000
389,45871,41.5032,49.5042,0.0000,2459.0000
390,41096,21.6396,47.9740,0.0000,582.0000
390,41367,4.1509,14.7239,0.0000,2373.0000
390,43643,43.7978,37.3957,0.0000,199.0000
390,45871,41.5032,49.5042,0.0000,1714.0000
390,46904,44.2605,9.8081,0.0000,1862.0000
390,47660,21.1177,29.6041,0.0000,1185.0000
391,41367,4.1509,14.7239,0.0000,2433.0000
391,46904,44.2605,9.8081,0.0000,1247.0000
391,47660,21.1177,29.6041,0.0000,2435.0000
392,40078,53.6282,4.9428,0.0000,491.0000
392,41367,4.1509,14.7239,0.0000,1614.0000
392,44968,14.5458,9.0984,0.0000,269.0000
392,47660,21.1177,29.6041,0.0000,2424.0000
393,40078,53.6282,4.9428,0.0000,2424.0000
393,40103,63.8508,37.7855,0.0000,1505.0000
393,47292,37.6504,32.2907,0.0000,913.0000
393,47660,21.1177,29.6041,0.0000,2358.0000
394,40078,53.6282,4.9428,0.0000,2427.0000
394,40103,63.8508,37.7855,0.0000,2343.0000
394,41746,31.4554,47.2417,0.0000,1961.0000
394,42971,35.9621,62.3016,0.0000,1907.0000
394,44189,1.8199,47.3677,0.0000,1491.0000
394,45286,25.3529,57.6361,0.0000,1391.0000
394,47292,37.6504,32.2907,0.0000,2328.0000
394,47660,21.1177,29.6041,0.0000,2373.0000
395,40078,53.6282,4.9428,0.0000,2453.0000
395,40103,63.8508,37.7855,0.0000,2353.0000
395,41746,31.4554,47.2417,0.0000,2445.0000
395,42971,35.9621,62.3016,0.0000,1193.0000
395,44189,1.8199,47.3677,0.0000,2442.0000
395,45286,25.3529,57.6361,0.0000,1704.0000
395,47292,37.6504,32.2907,0.0000,2330.0000
395,47660,21.1177,29.6041,0.0000,2417.0000
395,49816,61.5490,45.4681,0.0000,1100.0000
396,40078,53.6282,4.9428,0.0000,2498.0000
396,40103,63.8508,37.7855,0.0000,2325.0000
396,41746,31.4554,47.2417,0.0000,2391.0000
396,44189,1.8199,47.3677,0.0000,2454.0000
396,47292,37.6504,32.2907,0.0000,2399.0000
396,47660,21.1177,29.6041,0.0000,389.0000
396,49816,61.5490,45.4681,0.0000,2360.0000
397,40078,53.6282,4.9428,0.0000,876.0000
397,40103,63.8508,37.7855,0.0000,2416.0000
397,40576,41.7596,52.9973,0.0000,1272.0000
397,41746,31.4554,47.2417,0.0000,2379.0000
397,43858,12.3197,42.2163,0.0000,1827.0000
397,44189,1.8199,47.3677,0.0000,2164.0000
397,47292,37.6504,32.2907,0.0000,900.0000
398,40103,63.8508,37.7855,0.0000,2412.0000
398,41746,31.4554,47.2417,0.0000,2287.0000
398,42104,7.7676,25.5821,0.0000,1809.0000
398,43858,12.3197,42.2163,0.0000,2343.0000
398,47863,62.7645,36.7325,0.0000,1110.0000
399,40103,63.8508,37.7855,0.0000,2418.0000
399,40468,55.7956,57.1488,0.0000,1627.0000
399,41746,31.4554,47.2417,0.0000,2374.0000
399,42104,7.7676,25.5821,0.0000,2367.0000
399,43858,12.3197,42.2163,0.0000,1070.0000
399,44709,20.1725,42.7856,0.0000,1434.0000
399,47863,62.7645,36.7325,0.0000,2364.0000
400,40103,63.8508,37.7855,0.0000,2413.0000
400,40468,55.7956,57.1488,0.0000,2340.0000
400,41746,31.4554,47.2417,0.0000,2381.0000
400,42104,7.7676,25.5821,0.0000,2428.0000
400,44643,41.9971,13.9588,0.0000,796.0000
400,44709,20.1725,42.7856,0.0000,1340.0000
400,47863,62.7645,36.7325,0.0000,2378.0000
401,40103,63.8508,37.7855,0.0000,2424.0000
401,40468,55.7956,57.1488,0.0000,2445.0000
401,41746,31.4554,47.2417,0.0000,2369.0000
401,42104,7.7676,25.5821,0.0000,437.0000
401,44643,41.9971,13.9588,0.0000,1060.0000
401,45232,20.3670,36.0046,0.0000,1470.0000
401,45668,50.0502,17.3926,0.0000,535.0000
401,47863,62.7645,36.7325,0.0000,2406.0000
401,49716,51.5316,44.4322,0.0000,2020.0000
402,40103,63.8508,37.7855,0.0000,216.0000
402,40468,55.7956,57.1488,0.0000,2439.0000
402,41746,31.4554,47.2417,0.0000,2341.0000
402,45232,20.3670,36.0046,0.0000,2400.0000
402,45668,50.0502,17.3926,0.0000,2305.0000
402,47863,62.7645,36.7325,0.0000,2387.0000
402,49716,51.5316,44.4322,0.0000,2462.0000
403,40468,55.7956,57.1488,0.0000,2399.0000
403,41746,31.4554,47.2417,0.0000,2514.0000
403,45232,20.3670,36.0046,0.0000,2329.0000
403,45668,50.0502,17.3926,0.0000,2471.0000
403,47863,62.7645,36.7325,0.0000,2431.0000
403,49716,51.5316,44.4322,0.0000,2314.0000
404,40468,55.7956,57.1488,0.0000,109.0000
404,41746,31.4554,47.2417,0.0000,2326.0000
404,41983,18.0634,36.0528,0.0000,2230.0000
404,43179,46.9013,63.1496,0.0000,1744.0000
404,45232,20.3670,36.0046,0.0000,2427.0000
404,45668,50.0502,17.3926,0.0000,1308.0000
404,47863,62.7645,36.7325,0.0000,2364.0000
404,49716,51.5316,44.4322,0.0000,2375.0000
405,41746,31.4554,47.2417,0.0000,2399.0000
405,41983,18.0634,36.0528,0.0000,2316.0000
405,43179,46.9013,63.1496,0.0000,2472.0000
405,45232,20.3670,36.0046,0.0000,2467.0000
405,47739,25.9066,39.9573,0.0000,415.0000
405,47863,62.7645,36.7325,0.0000,2157.0000
405,49505,54.2999,6.0393,0.0000,1108.0000
405,49716,51.5316,44.4322,0.0000,1019.0000
406,41746,31.4554,47.2417,0.0000,2413.0000
406,41983,18.0634,36.0528,0.0000,2384.0000
406,43179,46.9013,63.1496,0.0000,1822.0000
406,45232,20.3670,36.0046,0.0000,2370.0000
406,47739,25.9066,39.9573,0.0000,2379.0000
406,49505,54.2999,6.0393,0.0000,2366.0000
407,41746,31.4554,47.2417,0.0000,2291.0000
407,41983,18.0634,36.0528,0.0000,2393.0000
407,42653,37.2809,36.1494,0.0000,6.0000
407,45232,20.3670,36.0046,0.0000,2409.0000
407,47739,25.9066,39.9573,0.0000,2316.0000
407,49505,54.2999,6.0393,0.0000,2375.0000
408,41746,31.4554,47.2417,0.0000,1182.0000
408,41983,18.0634,36.0528,0.0000,244.0000
408,44501,46.8355,18.8849,0.0000,366.0000
408,45232,20.3670,36.0046,0.0000,1214.0000
408,47739,25.9066,39.9573,0.0000,2370.0000
408,49505,54.2999,6.0393,0.0000,1555.0000
409,42372,13.3851,56.8350,0.0000,326.0000
409,44501,46.8355,18.8849,0.0000,532.0000
409,47739,25.9066,39.9573,0.0000,2478.0000
410,40139,53.3217,18.7604,0.0000,1055.0000
410,41692,4.8212,23.9288,0.0000,2408.0000
410,42372,13.3851,56.8350,0.0000,1733.0000
410,44027,7.9827,25.0902,0.0000,2109.0000
410,47739,25.9066,39.9573,0.0000,1990.0000
411,40139,53.3217,18.7604,0.0000,2067.0000
411,41692,4.8212,23.9288,0.0000,1246.0000
411,44027,7.9827,25.0902,0.0000,2373.0000
412,43628,14.7203,25.0523,0.0000,1563.0000
412,44027,7.9827,25.0902,0.0000,1495.0000
412,48104,42.2879,42.7985,0.0000,1727.0000
413,42430,11.8121,23.5482,0.0000,2215.0000
413,43628,14.7203,25.0523,0.0000,2419.0000
413,48104,42.2879,42.7985,0.0000,2439.0000
414,42430,11.8121,23.5482,0.0000,175.0000
414,43628,14.7203,25.0523,0.0000,1588.0000
414,46866,3.1467,4.5683,0.0000,1065.0000
414,48104,42.2879,42.7985,0.0000,2430.0000
415,42010,7.0458,62.6827,0.0000,1044.0000
415,42438,3.8974,11.7513,0.0000,958.0000
415,44733,50.2981,39.6797,0.0000,867.0000
415,46027,7.5267,30.7326,0.0000,1723.0000
415,46866,3.1467,4.5683,0.0000,604.0000
415,48104,42.2879,42.7985,0.0000,2430.0000
416,42010,7.0458,62.6827,0.0000,2382.0000
416,42438,3.8974,11.7513,0.0000,2366.0000
416,43072,29.7893,16.2957,0.0000,728.0000
416,48104,42.2879,42.7985,0.0000,1803.0000
417,42010,7.0458,62.6827,0.0000,2456.0000
417,42438,3.8974,11.7513,0.0000,2351.0000
417,43072,29.7893,16.2957,0.0000,2379.0000
417,47130,25.8060,62.3619,0.0000,802.0000
418,40499,55.3637,29.8569,0.0000,870.0000
418,42010,7.0458,62.6827,0.0000,2316.0000
418,42438,3.8974,11.7513,0.0000,2374.0000
418,43072,29.7893,16.2957,0.0000,2374.0000
418,45388,1.0803,11.5004,0.0000,867.0000
418,47046,4.3942,9.6530,0.0000,2162.0000
